Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,7.7299,8.2061,20.6017,7.4774,127.3621,3.9587,8.2726,158.8066
Time-MoE,14.4706,9.6908,24.7942,2.6031,199.5429,5.3889,10.9502,340.3683
TimesFM,8.166,8.3266,19.9895,2.6223,73.4228,3.2132,7.1025,39.5559
Timer,8.0484,5.1331,104.0329,3.1177,417.6614,5.0645,9.1003,39.9739
Chronos,7.977,12.7487,20.2568,2.9086,126.0324,3.4152,7.5674,34.0896
My-MoE,7.2113,7.5841,26.4998,4.08,72.02,3.5121,9.0528,44.175
Mean Foundation Models,8.7026,8.7615,35.7027,3.0245,168.3608,3.2677,8.469,88.61
