horizon,state,year,experiment,num_epochs,min_loss
horizon_12,excluding_sp,2020,model_topk_2_norm_minmax_noise_False_ep_20_lr_0.001_2020_log,20,0.1611143585581045
horizon_12,excluding_sp,2021,model_topk_2_norm_minmax_noise_False_ep_20_lr_0.001_2021_log,20,0.2527737227769998
horizon_12,excluding_sp,2022,model_topk_2_norm_minmax_noise_False_ep_20_lr_0.001_2022_log,20,0.1774688065052032
horizon_12,excluding_sp,2023,model_topk_2_norm_minmax_noise_False_ep_20_lr_0.001_2023_log,20,0.1285519708807651
horizon_12,excluding_sp,2024,model_topk_2_norm_minmax_noise_False_ep_20_lr_0.001_2024_log,20,0.1428314126454866
horizon_24,excluding_sp,2020,model_topk_2_norm_minmax_noise_False_ep_20_lr_0.001_2020_log,20,0.24094469501422
horizon_24,excluding_sp,2021,model_topk_2_norm_minmax_noise_False_ep_20_lr_0.001_2021_log,20,0.1718347760347219
horizon_24,excluding_sp,2022,model_topk_2_norm_minmax_noise_False_ep_20_lr_0.001_2022_log,20,0.2514766259835316
horizon_24,excluding_sp,2023,model_topk_2_norm_minmax_noise_False_ep_20_lr_0.001_2023_log,20,0.2429447540870079
horizon_24,excluding_sp,2024,model_topk_2_norm_minmax_noise_False_ep_20_lr_0.001_2024_log,20,0.1578054302013837
horizon_3,excluding_sp,2020,model_topk_2_norm_minmax_noise_False_ep_20_lr_0.001_2020_log,20,0.085899511208901
horizon_3,excluding_sp,2021,model_topk_2_norm_minmax_noise_False_ep_20_lr_0.001_2021_log,20,0.0848442015166466
horizon_3,excluding_sp,2022,model_topk_2_norm_minmax_noise_False_ep_20_lr_0.001_2022_log,20,0.0629977606810056
horizon_3,excluding_sp,2023,model_topk_2_norm_minmax_noise_False_ep_20_lr_0.001_2023_log,20,0.0712941111280368
horizon_3,excluding_sp,2024,model_topk_2_norm_minmax_noise_False_ep_20_lr_0.001_2024_log,20,0.0959226145194127
horizon_6,excluding_sp,2020,model_topk_2_norm_minmax_noise_False_ep_20_lr_0.001_2020_log,20,0.1234928552921001
horizon_6,excluding_sp,2021,model_topk_2_norm_minmax_noise_False_ep_20_lr_0.001_2021_log,20,0.1279085129499435
horizon_6,excluding_sp,2022,model_topk_2_norm_minmax_noise_False_ep_20_lr_0.001_2022_log,20,0.0855714681629951
horizon_6,excluding_sp,2023,model_topk_2_norm_minmax_noise_False_ep_20_lr_0.001_2023_log,20,0.0860981327983049
horizon_6,excluding_sp,2024,model_topk_2_norm_minmax_noise_False_ep_20_lr_0.001_2024_log,20,0.1162138455189191
