Epoch,Train Loss
1,0.17931861602343047
2,0.1860267290702233
3,0.188562185718463
4,0.19042368233203888
5,0.19252780309090248
6,0.18611244742686933
7,0.17746772789038145
8,0.1749993104201097
9,0.17179162800312042
10,0.1712341560767247
11,0.1772477042216521
12,0.1784595136459057
13,0.17025104394325843
14,0.17268023124107948
15,0.17520826711104467
16,0.16880358526339898
17,0.17492987903264853
18,0.1733579280284735
19,0.18523340958815354
20,0.17151319063626802
21,0.17267600848124579
22,0.18163280074413007
23,0.1701025664806366
24,0.17744438235576337
25,0.17526336931265318
26,0.17991644144058228
