Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,17.2264,7.6489,22.4407,6.9608,2.8766302815177933e+20,2.4287,8.1828,3.137742850490368e+17
Time-MoE,15.93,1.9101,27.1081,2.8386,2.6231474964607795e+20,7.8057,5.2906,4.97758087675904e+16
TimesFM,15.9148,3.7379,22.7187,3.9127,2.976020360232698e+20,1.6415,6.4281,0.0
Timer,16.0893,2.156,39.7616,3.5217,3.54720043306582e+20,3.0839,6.3114,2.377419017158656e+17
Chronos,19.0926,5.5853,28.1189,2.7339,1.6481591339432018e+20,2.5982,5.1544,0.0
My-MoE,15.942,1.91,27.1081,2.8386,1.9658271472222208e+20,7.8057,5.2906,2.37803749244928e+16
Mean Foundation Models,16.8506,4.0091,27.8641,3.6077,2.7342314310928957e+20,2.8515,5.8112,4.74954663460864e+16
