Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,5.8639,9.5589,16.5102,8.3354,37.7738,1.2591,7.2829,2.68604454373163e+19
Time-MoE,10.8519,7.1898,17.1585,4.9193,34.4032,3.2514,4.563,5.600582378402611e+18
TimesFM,14.98,7.272,13.7514,4.1359,41.053,2.7118,2.8118,1.4633326380633293e+19
Timer,11.1568,6.0275,10.9844,4.6348,53.1509,2.8753,6.6544,9.2908732547072e+18
Chronos,6.3823,7.5444,15.2773,4.9242,28.2855,2.1466,4.0453,33.3333
My-MoE,10.8519,7.1898,16.4025,4.9193,31.6466,3.2515,4.563,1.4633326380633293e+19
Mean Foundation Models,9.847,7.5185,14.5702,5.3899,22.5121,2.001,4.8492,8.747370054208717e+18
