Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,14.0265,5.4746,1064.3006,7.2733,2.1722886303226266e+19,8.797,8.7304,1.5632615805550592e+18
Time-MoE,12.1496,5.4087,997.4235,5.5474,7.002716113364582e+18,9.5962,2.9926,1.3832256783122432e+18
TimesFM,12.6322,3.9506,1001.9412,5.0689,0.0,10.1212,4.4273,0.0
Timer,10.3548,5.3609,948.0558,5.396,4.473317101456589e+18,10.2209,11.1391,9.55418360676352e+16
Chronos,12.8837,5.0132,911.8623,5.8833,0.0,10.3795,4.9418,0.0
My-MoE,12.7507,5.4087,1035.5338,5.5474,5.627016613619302e+18,9.5962,2.9926,1.2079154212110336e+18
Mean Foundation Models,12.4094,4.5428,982.4161,5.8338,4.254677496286413e+18,9.823,5.6921,4.5554302189568e+17
