Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,7.6368,8.8277,20.1219,5.3933,2.1490849492469023e+20,2.8536,4.6466,4.418845695541248e+17
Time-MoE,9.734,1.7401,19.9024,4.3495,1.3743866485019771e+20,1.4073,2.1379,66.6667
TimesFM,14.9601,3.9126,18.3365,4.5141,66.6667,1.8891,9.1668,8.829903004762112e+17
Timer,14.4166,3.8948,17.607,4.2668,1.5774913226027827e+20,2.7179,2.5648,1.8035746644426752e+18
Chronos,9.0134,6.2328,20.7637,4.8508,1.0213993668012933e+20,1.9848,2.6142,66.6667
My-MoE,14.9601,1.7401,21.6042,4.3495,3.290207800734515e+19,1.4073,2.1379,1.2626058805248e+16
Mean Foundation Models,11.1522,4.6175,19.3463,2.5176,1.1272949809398415e+20,1.9546,2.7482,2.7864741183488e+17
