Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,42.3524,5.1741,75.6977,4.0849,6.485108129687142e+18,12.5133,10.8728,4.255897052250112e+17
Chronos,41.8607,4.8029,65.9946,3.3856,0.0,16.3699,11.9189,52766022041600.0
TimesFM,47.6939,4.9558,72.4642,2.5118,7.94207434309632e+16,23.8299,10.6271,0.0
Timer,45.13,4.2228,79.2294,2.7821,1.1776173260406784e+18,12.1176,11.2909,9033312790118400.0
Time-MoE,47.0581,19.8087,71.3165,6.6439,2.543916860361933e+18,8.6578,9.2218,9668366486732800.0
My-MoE,39.0099,4.4707,58.598,2.7186,5.04273553063936e+16,16.645,10.1797,2.3672811159552e+16
Mean Foundation Models,44.819,5.1575,72.8489,3.3714,2.036655238152192e+18,12.1872,9.925,8.72319333433344e+16
