Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,26.9737,5.0971,32.7665,4.7129,4478.5542,6.9975,7.2829,2.2317485441155072e+18
Chronos,26.6865,5.4475,17.8037,3.5819,4182.4852,3.6069,3.8049,0.0
TimesFM,22.3217,8.262,23.0978,2.3019,2082.6517,7.5264,5.3115,0.0
Timer,20.915,8.1277,23.6634,2.2836,3481.3904,5.57,5.2056,1.1309353265004544e+18
Time-MoE,22.1453,10.7459,20.4338,3.0473,4751.2218,12.3942,9.5352,1.577444179968e+17
My-MoE,21.6179,8.2227,23.4555,2.2778,2235.9695,7.4547,5.3811,0.0
Mean Foundation Models,23.5681,7.2853,21.1987,2.5672,3793.1004,6.9005,5.7339,5.67793535680512e+16
