horizon,state,year,experiment,num_epochs,min_loss
horizon_12,excluding_sp,2020,model_topk_2_norm_minmax_noise_True_ep_20_lr_0.0001_2020_log,20,0.175219626380847
horizon_12,excluding_sp,2021,model_topk_2_norm_minmax_noise_True_ep_20_lr_0.0001_2021_log,20,0.269513875246048
horizon_12,excluding_sp,2022,model_topk_2_norm_minmax_noise_True_ep_20_lr_0.0001_2022_log,13,0.2023877157614781
horizon_12,excluding_sp,2023,model_topk_2_norm_minmax_noise_True_ep_20_lr_0.0001_2023_log,20,0.1453125281975819
horizon_12,excluding_sp,2024,model_topk_2_norm_minmax_noise_True_ep_20_lr_0.0001_2024_log,20,0.1609670508366364
horizon_24,excluding_sp,2020,model_topk_2_norm_minmax_noise_True_ep_20_lr_0.0001_2020_log,20,0.2636063832503099
horizon_24,excluding_sp,2021,model_topk_2_norm_minmax_noise_True_ep_20_lr_0.0001_2021_log,20,0.2002390703329673
horizon_24,excluding_sp,2022,model_topk_2_norm_minmax_noise_True_ep_20_lr_0.0001_2022_log,20,0.2802468354885394
horizon_24,excluding_sp,2023,model_topk_2_norm_minmax_noise_True_ep_20_lr_0.0001_2023_log,20,0.2692186052982623
horizon_24,excluding_sp,2024,model_topk_2_norm_minmax_noise_True_ep_20_lr_0.0001_2024_log,20,0.1923074882764082
horizon_3,excluding_sp,2020,model_topk_2_norm_minmax_noise_True_ep_20_lr_0.0001_2020_log,20,0.0964521490610562
horizon_3,excluding_sp,2021,model_topk_2_norm_minmax_noise_True_ep_20_lr_0.0001_2021_log,20,0.0946181955245824
horizon_3,excluding_sp,2022,model_topk_2_norm_minmax_noise_True_ep_20_lr_0.0001_2022_log,13,0.0703388380889709
horizon_3,excluding_sp,2023,model_topk_2_norm_minmax_noise_True_ep_20_lr_0.0001_2023_log,14,0.0832285777880595
horizon_3,excluding_sp,2024,model_topk_2_norm_minmax_noise_True_ep_20_lr_0.0001_2024_log,20,0.1150992294916739
horizon_6,excluding_sp,2020,model_topk_2_norm_minmax_noise_True_ep_20_lr_0.0001_2020_log,20,0.1387818696407171
horizon_6,excluding_sp,2021,model_topk_2_norm_minmax_noise_True_ep_20_lr_0.0001_2021_log,13,0.1455993010447575
horizon_6,excluding_sp,2022,model_topk_2_norm_minmax_noise_True_ep_20_lr_0.0001_2022_log,11,0.1010797126935078
horizon_6,excluding_sp,2023,model_topk_2_norm_minmax_noise_True_ep_20_lr_0.0001_2023_log,12,0.1005913363053248
horizon_6,excluding_sp,2024,model_topk_2_norm_minmax_noise_True_ep_20_lr_0.0001_2024_log,20,0.1318370699882507
