horizon,state,year,experiment,num_epochs,min_loss
horizon_12,excluding_sp,2020,model_topk_2_norm_minmax_noise_True_ep_100_lr_0.001_2020_log,53,0.1556678626399774
horizon_12,excluding_sp,2021,model_topk_2_norm_minmax_noise_True_ep_100_lr_0.001_2021_log,100,0.2446390986442566
horizon_12,excluding_sp,2022,model_topk_2_norm_minmax_noise_True_ep_100_lr_0.001_2022_log,100,0.1626173968498523
horizon_12,excluding_sp,2023,model_topk_2_norm_minmax_noise_True_ep_100_lr_0.001_2023_log,51,0.1266897332209807
horizon_12,excluding_sp,2024,model_topk_2_norm_minmax_noise_True_ep_100_lr_0.001_2024_log,51,0.140284647162144
horizon_24,excluding_sp,2020,model_topk_2_norm_minmax_noise_True_ep_100_lr_0.001_2020_log,100,0.2019748160472283
horizon_24,excluding_sp,2021,model_topk_2_norm_minmax_noise_True_ep_100_lr_0.001_2021_log,62,0.1670960474472779
horizon_24,excluding_sp,2022,model_topk_2_norm_minmax_noise_True_ep_100_lr_0.001_2022_log,42,0.2450577020645141
horizon_24,excluding_sp,2023,model_topk_2_norm_minmax_noise_True_ep_100_lr_0.001_2023_log,87,0.236003150160496
horizon_24,excluding_sp,2024,model_topk_2_norm_minmax_noise_True_ep_100_lr_0.001_2024_log,98,0.1539523767737242
horizon_3,excluding_sp,2020,model_topk_2_norm_minmax_noise_True_ep_100_lr_0.001_2020_log,70,0.0821494391331305
horizon_3,excluding_sp,2021,model_topk_2_norm_minmax_noise_True_ep_100_lr_0.001_2021_log,52,0.0832956100885684
horizon_3,excluding_sp,2022,model_topk_2_norm_minmax_noise_True_ep_100_lr_0.001_2022_log,53,0.0624350315103164
horizon_3,excluding_sp,2023,model_topk_2_norm_minmax_noise_True_ep_100_lr_0.001_2023_log,88,0.0677235957521658
horizon_3,excluding_sp,2024,model_topk_2_norm_minmax_noise_True_ep_100_lr_0.001_2024_log,72,0.0927260781709964
horizon_6,excluding_sp,2020,model_topk_2_norm_minmax_noise_True_ep_100_lr_0.001_2020_log,95,0.1145483146493251
horizon_6,excluding_sp,2021,model_topk_2_norm_minmax_noise_True_ep_100_lr_0.001_2021_log,58,0.1262427144325696
horizon_6,excluding_sp,2022,model_topk_2_norm_minmax_noise_True_ep_100_lr_0.001_2022_log,81,0.0821538848372606
horizon_6,excluding_sp,2023,model_topk_2_norm_minmax_noise_True_ep_100_lr_0.001_2023_log,53,0.0850796189445715
horizon_6,excluding_sp,2024,model_topk_2_norm_minmax_noise_True_ep_100_lr_0.001_2024_log,47,0.1146974878815504
