Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,2.636,5.7413,14.0653,6.7347,4.90397407352193e+19,16.2412,24.2946,4.2792266703568896e+18
Time-MoE,9.0133,5.3248,12.9271,4.7034,2.5052023687531725e+19,8.1207,19.6076,0.0
TimesFM,10.8071,5.9314,11.1054,5.2003,4.214116684136448e+18,11.702,18.8884,1.33782501851136e+16
Timer,4.9967,7.6443,18.3207,5.9974,7.51853352517632e+18,12.8305,22.4218,8.46626839068672e+16
Chronos,5.0815,6.1451,17.426,6.5998,4.4878398488576e+16,13.342,15.1059,0.0
My-MoE,3.9853,6.2851,9.8419,5.6503,6.089810077181542e+18,10.8637,12.3156,5.947984673610138e+18
Mean Foundation Models,5.5879,6.1574,13.6147,5.4444,1.7173857947772518e+19,12.1349,19.2015,6.620278159310848e+17
