Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,35.2119,9.4869,15.4235,3.5643,688.2755,7.6733,9.3542,7.513395885296845e+18
Time-MoE,37.4311,4.3801,16.4028,4.6775,110.6705,5.3648,6.2335,5.62326914727936e+17
TimesFM,40.0084,6.4945,23.5949,0.6742,6.4843,4.3937,1.8838,4.87198172381184e+16
Timer,34.1297,4.3547,12.3624,2.582,117.9513,3.2853,6.2059,0.0
Chronos,31.6244,5.3773,22.4753,1.5513,33.1298,3.8705,5.6098,0.0
My-MoE,35.858,4.4656,10.3558,2.5439,1986.6648,3.5303,2.4766,0.0
Mean Foundation Models,35.6811,5.718,18.0518,1.8445,179.8388,4.3008,4.619,1.209278106959872e+18
