Epoch,Train Loss
1,0.14779742176716143
2,0.1499019987308062
3,0.14009195566177368
4,0.13587445536485085
5,0.13469293828193957
6,0.1362081032532912
7,0.1345840755563516
8,0.1318635820196225
9,0.1333283822123821
10,0.13104223918456298
11,0.13150970351237518
12,0.13128909354026502
13,0.13120476041848844
14,0.13149520067068246
15,0.1304670165364559
16,0.12963759555266455
17,0.1287014180651078
18,0.12903218773695138
19,0.12790851753491622
20,0.1305682613299443
21,0.12903134582134393
22,0.12928802004227272
23,0.1283510304414309
24,0.127359165595128
25,0.12814158602402761
26,0.13077368243382528
27,0.1284000248863147
28,0.12766662125404066
29,0.12689269276765677
30,0.1272722643155318
31,0.12664307539279646
32,0.12708732657707655
33,0.12704058163441145
34,0.12861517186348254
35,0.12658085158238044
36,0.1259302800664535
37,0.1268325803371576
38,0.12579970749524924
39,0.12935288708943588
40,0.1287411875449694
41,0.12797089838064635
42,0.12802657370383924
43,0.12739866169599387
