Epoch,Train Loss
1,0.10055130032392648
2,0.09675490741546337
3,0.0936521294598396
4,0.09365797100158837
5,0.09131431121092576
6,0.09190050054054993
7,0.08905022075543037
8,0.09038746185027637
9,0.08816230870210208
10,0.08859656006097794
11,0.08785971798575841
12,0.08708758193712968
13,0.08718974974292976
14,0.08692187128158715
15,0.08658546897081229
16,0.08673858642578125
17,0.08671439410402225
18,0.08761543379380153
19,0.08609813050581859
20,0.08639264679872073
21,0.08676043439369935
22,0.08648091239424852
23,0.08547561844954124
24,0.08699716570285651
25,0.08538392128852698
26,0.08616612335810295
27,0.08607654502758613
28,0.08565544795531493
29,0.08625448896334721
30,0.08576002172552623
