Epoch,Train Loss
1,0.1474676441687804
2,0.1458610582810182
3,0.14503927184985235
4,0.15182806207583502
5,0.1449615812072387
6,0.14417096571280405
7,0.14636781697089857
8,0.14943470977819884
9,0.14580857581817186
10,0.14988052386503953
11,0.14635918461359465
12,0.15031472421609438
13,0.1458004546853212
14,0.14396201074123383
15,0.15084086243922895
16,0.14423678299555412
17,0.14433188564502275
18,0.140401551929804
19,0.14182186585206252
20,0.14283195596474868
21,0.143183450286205
22,0.14365603488225204
23,0.1465942865380874
24,0.14220895503575987
25,0.14283676560108477
26,0.13776403493606126
27,0.14293528061646682
28,0.14020758523390844
29,0.13775853984631026
30,0.1432244387956766
31,0.14306137882746184
32,0.13902523655157822
33,0.13735128251405862
34,0.13813220079128558
35,0.1416314015021691
36,0.14192806642789108
37,0.13890300118006194
38,0.14424894348933145
39,0.14242716477467462
40,0.13829237566544458
41,0.13508551968978003
42,0.13830004804409468
43,0.14088104894528022
44,0.13636269305761045
45,0.13527098985818717
46,0.14453548995348123
47,0.14347813908870405
48,0.1379604500073653
49,0.14137202615921313
50,0.13495725622543922
51,0.139180709536259
52,0.1409942748454901
53,0.13594062970234796
54,0.1378113220517452
55,0.13798971416858527
56,0.13990287024241227
57,0.139274456180059
58,0.1378302791943917
59,0.13556543565713441
60,0.13766705244779587
