Epoch,Train Loss
1,0.12186149794321793
2,0.11877971429091233
3,0.12377203542452592
4,0.1229792982339859
5,0.11462288464491184
6,0.11238925158977509
7,0.11752529442310333
8,0.11377564989603482
9,0.11558669347029465
10,0.11104392374937351
11,0.10849485603662637
12,0.11487692078718773
13,0.10495255371698967
14,0.10735877316731673
15,0.10865078637233147
16,0.10902588642560519
17,0.10762467636511876
18,0.10481274529145314
19,0.1046763715835718
20,0.10749546094582631
21,0.10535555619459885
22,0.10373588422170052
23,0.10637572293098156
24,0.10452923694482216
25,0.1050809845328331
26,0.1070278212428093
27,0.1048111875469868
