Learner,selections,avg_weight,percentage,horizon,state,year,experiment
Chronos,818,1.0,19.66346153846154,horizon_12,excluding_sp,2020,model_topk_1_norm_std_noise_False_ep_20_lr_0.0001_2020_log
Moirai,824,1.0,19.807692307692307,horizon_12,excluding_sp,2020,model_topk_1_norm_std_noise_False_ep_20_lr_0.0001_2020_log
Time-MoE,814,1.0,19.567307692307693,horizon_12,excluding_sp,2020,model_topk_1_norm_std_noise_False_ep_20_lr_0.0001_2020_log
Timer,842,1.0,20.240384615384617,horizon_12,excluding_sp,2020,model_topk_1_norm_std_noise_False_ep_20_lr_0.0001_2020_log
TimesFM,862,1.0,20.721153846153847,horizon_12,excluding_sp,2020,model_topk_1_norm_std_noise_False_ep_20_lr_0.0001_2020_log
Chronos,494,1.0,19.791666666666668,horizon_12,excluding_sp,2021,model_topk_1_norm_std_noise_False_ep_20_lr_0.0001_2021_log
Moirai,508,1.0,20.352564102564102,horizon_12,excluding_sp,2021,model_topk_1_norm_std_noise_False_ep_20_lr_0.0001_2021_log
Time-MoE,513,1.0,20.552884615384617,horizon_12,excluding_sp,2021,model_topk_1_norm_std_noise_False_ep_20_lr_0.0001_2021_log
Timer,492,1.0,19.71153846153846,horizon_12,excluding_sp,2021,model_topk_1_norm_std_noise_False_ep_20_lr_0.0001_2021_log
TimesFM,489,1.0,19.591346153846153,horizon_12,excluding_sp,2021,model_topk_1_norm_std_noise_False_ep_20_lr_0.0001_2021_log
Chronos,836,1.0,20.096153846153847,horizon_12,excluding_sp,2022,model_topk_1_norm_std_noise_False_ep_20_lr_0.0001_2022_log
Moirai,853,1.0,20.504807692307693,horizon_12,excluding_sp,2022,model_topk_1_norm_std_noise_False_ep_20_lr_0.0001_2022_log
Time-MoE,811,1.0,19.495192307692307,horizon_12,excluding_sp,2022,model_topk_1_norm_std_noise_False_ep_20_lr_0.0001_2022_log
Timer,835,1.0,20.072115384615383,horizon_12,excluding_sp,2022,model_topk_1_norm_std_noise_False_ep_20_lr_0.0001_2022_log
