horizon,state,year,experiment,num_epochs,min_loss
horizon_12,excluding_sp,2020,model_topk_2_norm_std_noise_True_ep_20_lr_0.001_2020_log,20,0.1624077673141773
horizon_12,excluding_sp,2021,model_topk_2_norm_std_noise_True_ep_20_lr_0.001_2021_log,20,0.2576479567931248
horizon_12,excluding_sp,2022,model_topk_2_norm_std_noise_True_ep_20_lr_0.001_2022_log,20,0.1816171969358737
horizon_12,excluding_sp,2023,model_topk_2_norm_std_noise_True_ep_20_lr_0.001_2023_log,20,0.1321641585001578
horizon_12,excluding_sp,2024,model_topk_2_norm_std_noise_True_ep_20_lr_0.001_2024_log,20,0.1431619828710189
horizon_24,excluding_sp,2020,model_topk_2_norm_std_noise_True_ep_20_lr_0.001_2020_log,20,0.2329808152638948
horizon_24,excluding_sp,2021,model_topk_2_norm_std_noise_True_ep_20_lr_0.001_2021_log,20,0.1765346011290183
horizon_24,excluding_sp,2022,model_topk_2_norm_std_noise_True_ep_20_lr_0.001_2022_log,20,0.2548501044511795
horizon_24,excluding_sp,2023,model_topk_2_norm_std_noise_True_ep_20_lr_0.001_2023_log,20,0.2494742709856767
horizon_24,excluding_sp,2024,model_topk_2_norm_std_noise_True_ep_20_lr_0.001_2024_log,20,0.1682415421192462
horizon_3,excluding_sp,2020,model_topk_2_norm_std_noise_True_ep_20_lr_0.001_2020_log,20,0.0865914907592993
horizon_3,excluding_sp,2021,model_topk_2_norm_std_noise_True_ep_20_lr_0.001_2021_log,20,0.0874947378268608
horizon_3,excluding_sp,2022,model_topk_2_norm_std_noise_True_ep_20_lr_0.001_2022_log,20,0.0648495494746244
horizon_3,excluding_sp,2023,model_topk_2_norm_std_noise_True_ep_20_lr_0.001_2023_log,20,0.0740808013540047
horizon_3,excluding_sp,2024,model_topk_2_norm_std_noise_True_ep_20_lr_0.001_2024_log,20,0.0968227736078775
horizon_6,excluding_sp,2020,model_topk_2_norm_std_noise_True_ep_20_lr_0.001_2020_log,20,0.1265131653501437
horizon_6,excluding_sp,2021,model_topk_2_norm_std_noise_True_ep_20_lr_0.001_2021_log,20,0.1307748097639817
horizon_6,excluding_sp,2022,model_topk_2_norm_std_noise_True_ep_20_lr_0.001_2022_log,20,0.0887123185854691
horizon_6,excluding_sp,2023,model_topk_2_norm_std_noise_True_ep_20_lr_0.001_2023_log,20,0.0877235474494787
horizon_6,excluding_sp,2024,model_topk_2_norm_std_noise_True_ep_20_lr_0.001_2024_log,20,0.1190814272715495
