Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,17.9517,6.233,1.5808268156796928e+18,5.5963,526.1934,4.4118,31.7405,4.433822300189491e+18
Time-MoE,16.2088,7.799,1.3809497751420928e+18,8.3731,236.9631,2.3562,31.4349,1.307429518180352e+17
TimesFM,9.7406,6.9426,6.964693734260736e+17,5.5833,100.0,1.9418,36.322,4.34679312285696e+16
Timer,26.1345,3.8019,1.5358077201022976e+18,5.1063,100.0,5.134,40.6417,1.537440854573056e+17
Chronos,25.5313,6.0582,1.0703125073625088e+18,3.2484,68.8131,3.2385,43.0666,2.40500988706816e+16
My-MoE,18.0656,30.0788,1.4662756355538944e+18,17.4174,6152.4525,17.7558,13.7015,2.6556420593811456e+18
Mean Foundation Models,17.3191,6.1669,1.2528733135044608e+18,4.4829,84.7554,2.7869,36.6411,9.347571117981696e+17
