Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,14.7893,6.7114,60.9949,14.849,20.3802,12.4913,42.9497,45.3413
Time-MoE,9.1711,3.7595,87.6856,1.0886,19.0593,4.4888,33.7615,31.3028
TimesFM,9.4323,4.7534,65.3014,1.497,13.522,3.7141,37.4526,29.1692
Timer,32.8199,4.8094,69.7252,3.1615,13.8976,4.1769,39.1854,27.8278
Chronos,29.4835,4.5413,38.4579,3.5053,20.5697,2.9703,37.5937,26.2459
My-MoE,302.1648,25.5016,69.5806,8.8829,264.153,10.8772,25.6869,786.1914
Mean Foundation Models,19.0306,4.1286,59.5285,4.775,15.2357,3.4551,38.1886,22.4086
