Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,29.4624,4.8865,52.1234,5.3236,2.758872457333965e+18,12.4459,6.2192,2.0103197871833088e+18
Time-MoE,30.8485,6.8222,30.0299,4.7678,1.91175084474368e+16,10.2749,5.2817,2.283299405824e+16
TimesFM,29.0576,5.3138,36.5733,4.7268,2.56685499219968e+16,10.3238,6.0927,9.15579451998208e+16
Timer,25.4446,7.7786,31.1158,3.3705,3.235209281536e+16,11.0683,13.5953,2.44401355882496e+16
Chronos,30.8006,6.5742,38.5554,5.6018,7.14195079266304e+16,10.8367,6.9831,112295503462400.0
My-MoE,10.7245,29.8731,39.2474,17.6975,7.779661631193088e+17,9.9652,26.0781,4.92107420663808e+17
Mean Foundation Models,29.1227,5.5231,37.6796,4.5308,5.624502876635136e+17,10.9899,6.1353,4.286952081719296e+17
