Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,15.0527,7.3549,37.313,10.1311,83.2841,14.0726,8.1768,7.272958569480192e+17
Time-MoE,21.587,8.5289,35.9673,4.421,181.798,4.6979,4.7937,4.376328404992e+16
TimesFM,12.7531,2.8196,37.0669,4.8836,92.1385,7.9167,4.6521,0.0
Timer,40.3485,3.2035,46.0158,5.6608,45.9124,5.2338,3.6617,2.2231723802624e+17
Chronos,9.2367,5.3329,37.0281,5.9529,100.0,6.9613,5.4744,0.0
My-MoE,61.273,20.0402,63.7684,5.1633,5168.8583,6.2993,6.6457,4.0858565052727296e+18
Mean Foundation Models,16.9028,3.5848,38.4748,6.2099,31.4937,7.6671,4.1467,1.401084232859648e+17
