Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,42.3206,6.8973,29.0618,4.3752,268.0335,7.866,22.414,1.0063872878706688e+18
Time-MoE,38.5544,5.5198,32.6479,2.9769,453.7645,4.8035,10.5599,6.552838582829056e+17
TimesFM,44.1105,5.4723,33.3415,2.8888,78.8426,6.8097,16.1901,102130745344000.0
Timer,52.7776,10.3438,41.77,5.9258,70.548,8.879,6.7945,2.946395078131712e+17
Chronos,48.0672,5.2869,32.1189,3.3313,100.0,7.1048,8.7602,0.0
My-MoE,48.2855,5.7814,32.4864,2.9905,127.9596,3.291,4.9863,4.8609366114304e+16
Mean Foundation Models,43.3861,5.141,31.7398,3.3646,114.56,5.1797,12.691,3.159297680736256e+17
