Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,27.0814,5.1695,150.3183,10.5283,43.9698,11.75,15.2976,34.1137
Time-MoE,39.7271,11.0218,44.7268,3.869,75.268,11.116,8.6182,176.9898
TimesFM,36.6812,3.7515,41.2454,3.6198,25.1073,5.5695,14.8681,35.1107
Timer,33.8425,4.0962,47.0833,6.0613,92.9449,7.2453,10.6606,101.3645
Chronos,28.8141,3.532,34.017,3.8786,23.7769,4.8208,19.0981,31.7587
My-MoE,39.0225,3.5347,86.2274,4.107,19.7055,4.8424,19.0794,33.048
Mean Foundation Models,32.48,4.0294,61.2493,3.9914,47.4291,7.5177,13.1495,65.8896
