Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,35.8017,9.8076,16.6652,8.4215,20.8418,7.3044,13.4465,183.2083
Time-MoE,26.9093,18.7879,16.6403,9.6096,27.4904,28.9932,11.0439,872.6448
TimesFM,17.1625,12.9457,25.6472,3.3057,19.2345,4.8429,11.3847,122.2288
Timer,23.091,9.326,34.4644,7.0925,27.8338,5.435,29.6539,212.3089
Chronos,46.9085,11.0163,18.5055,3.4532,23.2139,6.2968,13.9346,93.1392
My-MoE,18.1907,16.6833,23.6997,5.9163,19.2244,6.4999,10.4617,146.0124
Mean Foundation Models,27.9477,12.2222,19.5375,5.695,18.9514,6.3406,10.8004,293.7389
