Epoch,Train Loss
1,0.19162243661972192
2,0.1782168671488762
3,0.1798076257109642
4,0.17631272283884195
5,0.17699798139242026
6,0.1761854336811946
7,0.1797001866193918
8,0.1792992800474167
9,0.17951407856666124
10,0.1727628455712245
11,0.17275927330438906
12,0.17330767328922564
13,0.1761559620499611
14,0.17285956958165535
15,0.1747427021081631
16,0.1762243933402575
17,0.1756793466898111
18,0.17140015271993783
19,0.17533966497733042
20,0.17429685363402733
21,0.17350505120479143
22,0.17250883350005516
23,0.1707549404639464
24,0.17236860325703254
25,0.17449298386390394
26,0.17261593273052803
27,0.1737265816101661
28,0.1717201196230375
29,0.1715332092000888
30,0.17365999519824982
31,0.17464199776832873
32,0.17623844456214172
33,0.17377083691266867
