Epoch,Train Loss
1,0.2859337536188272
2,0.2851762886230762
3,0.28634433104441714
4,0.29219168424606323
5,0.28346001643400925
6,0.2817853849667769
7,0.2830629898951604
8,0.28935829263467056
9,0.2838616967201233
10,0.29350935037319476
11,0.2820391907141759
12,0.29322307384931123
13,0.303716989663931
14,0.2866007364713229
15,0.2762534159880418
16,0.3030826151371002
17,0.27990512206004214
18,0.2854149777155656
19,0.2946799947665288
20,0.2907032553966229
21,0.28006413120489854
22,0.29603038613612837
23,0.28321831272198605
24,0.2894114118355971
25,0.293835855447329
