horizon,state,year,experiment,num_epochs,min_loss
horizon_12,excluding_sp,2020,model_topk_1_norm_minmax_noise_False_ep_30_lr_1e-05_2020_log,15,0.1856117374621904
horizon_12,excluding_sp,2021,model_topk_1_norm_minmax_noise_False_ep_30_lr_1e-05_2021_log,12,0.2711017773701594
horizon_12,excluding_sp,2022,model_topk_1_norm_minmax_noise_False_ep_30_lr_1e-05_2022_log,15,0.2122652817230958
horizon_12,excluding_sp,2023,model_topk_1_norm_minmax_noise_False_ep_30_lr_1e-05_2023_log,12,0.151832851079794
horizon_12,excluding_sp,2024,model_topk_1_norm_minmax_noise_False_ep_30_lr_1e-05_2024_log,12,0.1762240769771429
horizon_24,excluding_sp,2020,model_topk_1_norm_minmax_noise_False_ep_30_lr_1e-05_2020_log,12,0.2895936988867246
horizon_24,excluding_sp,2021,model_topk_1_norm_minmax_noise_False_ep_30_lr_1e-05_2021_log,12,0.2096111189860564
horizon_24,excluding_sp,2022,model_topk_1_norm_minmax_noise_False_ep_30_lr_1e-05_2022_log,12,0.2944894524720999
horizon_24,excluding_sp,2023,model_topk_1_norm_minmax_noise_False_ep_30_lr_1e-05_2023_log,15,0.2735898059148055
horizon_24,excluding_sp,2024,model_topk_1_norm_minmax_noise_False_ep_30_lr_1e-05_2024_log,12,0.2122491025007688
horizon_3,excluding_sp,2020,model_topk_1_norm_minmax_noise_False_ep_30_lr_1e-05_2020_log,30,0.0956958933518483
horizon_3,excluding_sp,2021,model_topk_1_norm_minmax_noise_False_ep_30_lr_1e-05_2021_log,12,0.0969574136229661
horizon_3,excluding_sp,2022,model_topk_1_norm_minmax_noise_False_ep_30_lr_1e-05_2022_log,12,0.0725741139971292
horizon_3,excluding_sp,2023,model_topk_1_norm_minmax_noise_False_ep_30_lr_1e-05_2023_log,24,0.0855352769677455
horizon_3,excluding_sp,2024,model_topk_1_norm_minmax_noise_False_ep_30_lr_1e-05_2024_log,21,0.123888869698231
horizon_6,excluding_sp,2020,model_topk_1_norm_minmax_noise_False_ep_30_lr_1e-05_2020_log,13,0.1422691259246606
horizon_6,excluding_sp,2021,model_topk_1_norm_minmax_noise_False_ep_30_lr_1e-05_2021_log,25,0.1444986772078734
horizon_6,excluding_sp,2022,model_topk_1_norm_minmax_noise_False_ep_30_lr_1e-05_2022_log,14,0.097791680922875
horizon_6,excluding_sp,2023,model_topk_1_norm_minmax_noise_False_ep_30_lr_1e-05_2023_log,12,0.1009140633619748
horizon_6,excluding_sp,2024,model_topk_1_norm_minmax_noise_False_ep_30_lr_1e-05_2024_log,12,0.1555891059912168
