Epoch,Train Loss
1,0.08806568384170532
2,0.08929359826904076
3,0.09124208872134869
4,0.08656315218943816
5,0.0879706832078787
6,0.09127310376900893
7,0.09536284609482838
8,0.08715699269221379
9,0.08512116309541923
10,0.08673069683405069
11,0.08894467181884326
12,0.09036354204783073
13,0.08806389598892285
14,0.12135991626060925
15,0.08618847681925847
16,0.08787745982408524
17,0.08681951520534661
18,0.08483967500237319
19,0.09498985283649884
20,0.09214994483269177
21,0.09190274488467437
22,0.09168735003242126
23,0.08687002985523297
24,0.08982778225953762
25,0.09306570085195395
26,0.08563716021867898
27,0.08632610738277435
28,0.09235847913301908
