,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,76.9999,7.0052,9.690298770784256e+17,5.4373,6.348990806371598e+20,7.9099,40.8884,5.9229075406848e+17
1,Chronos,63.8424,7.2266,7.472570932658176e+17,4.9368,5.435578668422267e+20,3.6743,36.5959,7083403509760000.0
2,TimesFM,48.4728,14.6864,9.266045122510848e+17,4.5271,4.4335285759660524e+20,3.7608,37.3426,1.834215846969344e+17
3,Timer,43.5135,12.2305,8.369693500899328e+17,5.0434,7.34851724476416e+20,2.4518,36.305,1.0508390182682624e+18
4,Time-MoE,34.3169,12.2756,1.1485439407947776e+18,2.0111,4.155048119173644e+20,7.8801,36.0215,2.3806503358038016e+18
5,My-MoE,34.4052,7.4719,8.853458216026112e+17,6.117,4.342907927116382e+20,3.098,28.7394,2.314388439354573e+18
6,Mean Foundation Models,52.9357,10.4657,9.256809869082624e+17,3.7438,5.544333012793033e+20,4.1573,33.6294,7.37658754039808e+17
