,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,18.7211,8.7488,41.0404,4.8401,7.419603248480256e+18,7.0341,25.1865,2.1924525998342144e+18
1,Chronos,26.4867,7.7256,37.1263,3.7415,6.599340945362125e+18,4.606,22.1426,0.0
2,TimesFM,23.3145,8.4992,38.2223,4.0188,9.988034923174298e+18,3.9801,19.1097,295507171737600.0
3,Timer,19.2507,12.051,39.5647,3.7691,1.6839950010312294e+19,4.2459,24.2393,1.259665455316992e+17
4,Time-MoE,19.1636,21.0381,38.4955,4.5674,1.9189824543208243e+19,29.6676,21.3854,1.158855056687104e+17
5,My-MoE,20.9467,7.4448,45.1876,3.7982,1.0825414388953907e+19,4.5587,23.4332,2662544179200000.0
6,Mean Foundation Models,19.7021,11.3037,38.4462,4.093,1.2007349875113984e+19,6.4102,22.4127,4.805415032324096e+17
