,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,55.0009,6.7171,4.087360119635968e+17,4.1991,46.8987,14.7795,37.0258,2.8806534632833024e+18
1,Chronos,34.6446,6.9806,3.82964517044224e+17,7.4546,58.0611,9.7242,28.9112,0.0
2,TimesFM,31.1792,12.6565,4.612356252368896e+17,6.3439,50.1488,10.4611,40.1036,1.570728193294336e+17
3,Timer,31.2989,9.9649,5.427675799748608e+17,5.4446,33.1585,10.3184,35.5121,1.05174655827968e+17
4,Time-MoE,26.3169,17.3205,4.652136239464448e+17,2.4245,43.4011,8.026,36.7587,1.7657343919521792e+18
5,My-MoE,26.322,9.0921,4.9956375232512e+17,7.5429,39.5699,9.2431,29.5102,1.6747291889106944e+18
6,Mean Foundation Models,34.0721,10.4083,4.521834984767488e+17,4.5905,39.9862,9.4066,35.17,9.328879420309504e+17
