,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,11.4035,7.1543,16.2269,5.1102,26.3954,12.6719,10.1468,2.8915571826570035e+19
1,Chronos,11.9995,10.5253,15.3687,3.3532,23.851,6.1726,6.487,2.910122230333571e+20
2,TimesFM,19.3017,8.3603,28.2934,3.2161,55.6424,5.8772,7.2492,1.5711114063826125e+19
3,Timer,21.3293,6.262,13.8861,3.5498,171.1173,8.048,13.2752,6.451805726368072e+19
4,Time-MoE,11.5075,7.1262,11.999,3.5484,86.7298,14.7624,10.8819,6.486208758006415e+19
5,My-MoE,14.5163,7.1447,28.0217,3.2233,54.9781,6.8801,10.4393,2.5848107901753754e+19
6,Mean Foundation Models,14.131,7.6725,15.5988,2.8813,63.0937,9.1371,9.4236,9.292585056872694e+19
