,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,14.351,4.5727,42.2987,5.6279,433.6789,11.9195,26.9395,4.93576610864169e+18
1,Chronos,8.4838,3.7759,40.7355,4.241,229.6435,6.7225,32.3245,0.0
2,TimesFM,11.4305,4.9823,38.7854,5.2601,390.307,7.0002,32.8535,9.56036835966976e+16
3,Timer,12.5026,6.4378,47.2547,4.9373,610.2311,10.1393,50.4929,1.3446563351232512e+18
4,Time-MoE,12.35,12.3898,43.7694,6.6525,718.2095,13.1301,34.1333,3.479516000498483e+18
5,My-MoE,7.5387,4.2598,45.2792,4.8914,411.5473,7.1703,35.3618,1.3946459963523072e+18
6,Mean Foundation Models,11.0637,5.8936,41.6133,4.6573,475.0877,8.0474,34.9224,1.7259211188600832e+18
