,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,52.1947,13.9825,55.7574,8.0188,4.913662918446285e+18,12.3874,93.6637,2.717549020053504e+17
1,Chronos,52.8595,12.0686,54.762,5.0769,1.8775058692440064e+18,14.3116,108.0005,764352344883200.0
2,TimesFM,52.536,11.7583,55.7174,5.4589,1.0560473103597568e+18,14.6247,103.0994,1308366471168000.0
3,Timer,53.4126,12.0382,55.1985,6.0913,4.345988071502643e+18,16.6101,109.8268,1.69962995974144e+16
4,Time-MoE,58.8658,26.9858,54.7125,13.953,2.6981517129416704e+18,13.5441,101.2309,1.22665968861184e+16
5,My-MoE,56.8955,11.5363,56.725,4.4116,3.392003894358835e+18,9.6101,106.7805,8737945708134400.0
6,Mean Foundation Models,53.2561,12.9718,55.2296,7.7198,2.978271197973709e+18,13.3422,103.1643,5.97576785068032e+16
