,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,250.4867,6.2711,2.819637225141043e+18,3.7472,7.507272120926208e+18,13.0734,24.2013,5.597223391854592e+17
1,Chronos,72.8279,2.5384,2.7204316410413056e+18,2.7924,1.6758433906688e+16,13.3724,20.553,0.0
2,TimesFM,68.0966,2.543,2.9924697156091904e+18,3.4099,9038668916326400.0,13.6671,21.1485,288143101132800.0
3,Timer,67.1114,2.5019,3.341832663387341e+18,2.4696,2.691025986387968e+17,17.626,22.2936,8697067182489600.0
4,Time-MoE,110.4262,13.1113,3.556607442236211e+18,4.5014,2.606464254345216e+17,14.6615,14.4824,7719904241254400.0
5,My-MoE,81.998,3.2614,3.166860849709056e+18,2.5204,5.130500033216512e+17,12.871,20.2255,1341580011110400.0
6,Mean Foundation Models,100.7922,3.7088,3.086195780432691e+18,2.4678,1.610566028230656e+18,14.1525,20.3041,1.129431041048576e+17
