,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,25.1866,5.0195,47.6285,3.6746,9.893484654126694e+18,8.8837,26.3928,2.815329319256064e+17
1,Chronos,22.0398,3.7011,46.6793,2.5669,2.17927177469952e+18,10.8229,26.5564,127685243699200.0
2,TimesFM,20.2228,11.0069,53.7365,2.6496,3.2141909598142464e+18,16.8087,30.6021,611086604697600.0
3,Timer,19.0907,4.2188,47.3254,2.2925,8.457307719886438e+18,10.7066,26.5561,4.57243694727168e+16
4,Time-MoE,18.7455,19.5283,52.8004,8.0678,6.14639884828672e+18,9.487,25.1911,9306011336704000.0
5,My-MoE,18.6763,6.0874,47.9878,2.4786,2.1509297150099456e+18,9.9456,27.8968,2.2548184039424e+16
6,Mean Foundation Models,19.943,8.1786,48.7679,2.1726,5.978130619564032e+18,11.1349,27.0597,6.65066357653504e+16
