,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,37.1964,6.9245,3.6368133795086336e+18,3.0303,4.2300449998503936e+18,14.7721,29.7227,9.256752960765952e+17
1,Chronos,37.1596,6.3513,2.3988730230472704e+18,2.3542,4900324900864000.0,15.4161,38.2996,0.0
2,TimesFM,40.7159,5.276,3.643464995359949e+18,2.2543,3.88529821581312e+16,10.1586,39.9333,412065202176000.0
3,Timer,38.6858,4.9801,3.915599277195264e+18,2.1996,1.319312350511104e+17,8.9594,39.0646,2.805322045456384e+17
4,Time-MoE,29.9,23.8423,4.0382180165156864e+18,5.8683,2.271180585172992e+17,9.0891,37.515,3.79383319625728e+16
5,My-MoE,36.5349,6.5534,4.037692312518656e+18,2.3566,1.0515422117888e+17,18.2782,35.7938,6.17085533159424e+16
6,Mean Foundation Models,35.3669,9.3866,3.526593566526669e+18,2.436,9.263194337968128e+17,11.1604,36.7475,2.4593452498944e+17
