,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,32.3349,4.0102,1.0654324581466112e+18,5.284,1.9095276421644288e+18,11.786,20.731,2.635043825726259e+18
1,Chronos,41.4003,9.7794,8.767093403025408e+17,2.8569,1.239853979140096e+18,5.2391,12.7431,0.0
2,TimesFM,41.1687,13.4676,8.287530239655936e+17,2.2687,6.899744701939712e+17,6.1539,30.6345,1.844316938960896e+17
3,Timer,37.5619,9.9668,1.1842006519119872e+18,2.9059,2.5414249203367936e+18,7.0724,20.7371,1.738564777803776e+17
4,Time-MoE,40.702,16.3393,1.043708728311808e+18,4.9291,2.1088553563848704e+18,4.7195,20.7496,2.4940761271238656e+18
5,My-MoE,47.6306,10.1607,8.777722910212096e+17,2.5418,1.3047480358797312e+18,6.3936,18.9837,1.207950962065408e+17
6,Mean Foundation Models,37.9795,10.5355,9.997609049522176e+17,3.2022,1.6560630462939136e+18,4.8598,17.0644,1.057256128905216e+18
