,Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
0,Moirai,219.3742,14.5334,4.818891458582938e+18,7.0831,5.928434841472205e+18,11.5384,44.0443,1.1353695581110272e+18
1,Chronos,176.4439,11.5895,3.3034575600943104e+18,6.102,2.78335707938816e+16,10.5782,52.0094,0.0
2,TimesFM,158.6587,12.2407,4.0420070366642176e+18,6.1353,2822419932774400.0,8.3122,54.5747,1413474890547200.0
3,Timer,187.9434,12.8773,4.37983584976896e+18,5.3405,1.236984538333184e+17,7.5007,50.3595,3.37442561327104e+16
4,Time-MoE,259.6117,21.5111,4.832204568710349e+18,9.1656,2.614982248235008e+17,7.7458,49.3906,5.41452971016192e+16
5,My-MoE,219.0304,12.3632,4.688882798533018e+18,5.4189,1.345640500035584e+17,7.0055,50.1378,2.9053725704192e+16
6,Mean Foundation Models,200.3846,13.3686,4.275279165915136e+18,6.4668,1.2669810999558144e+18,8.7834,49.6294,2.435050230513664e+17
