Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,40.406,7.0955,1.3200234091905024e+18,4.5908,18.3928,8.2791,19.8596,9.694244771987456e+17
Time-MoE,21.0246,14.7242,1.6200633820381184e+18,10.0385,23.0825,27.0198,11.7534,4.309026012449997e+18
TimesFM,17.7778,4.3861,1.487190408298496e+18,4.9538,24.0527,3.4011,14.2573,0.0
Timer,18.9224,7.3058,1.4571478636822528e+18,4.9686,43.8954,3.6577,16.0212,1.034803650494464e+19
Chronos,30.9934,5.9757,1.6501792632209408e+18,4.8651,32.6581,3.8796,31.1758,0.0
My-MoE,38.0341,5.8574,1.9107895035559936e+18,4.9183,8.2477,4.4161,11.4733,1.2401878054731776e+18
Mean Foundation Models,23.4959,7.3011,1.5069207364370432e+18,5.6465,28.4163,7.9827,16.3797,2.5930195034701824e+18
