Learner,selections,avg_weight,percentage,horizon,state,year,experiment
Chronos,4200,0.5064164888787838,30.594405594405593,horizon_12,excluding_sp,2020,model_topk_2_norm_std_noise_False_ep_100_lr_1e-05_2020_log
Moirai,2862,0.497045294814473,20.847902097902097,horizon_12,excluding_sp,2020,model_topk_2_norm_std_noise_False_ep_100_lr_1e-05_2020_log
Time-MoE,1608,0.49492324733022436,11.713286713286713,horizon_12,excluding_sp,2020,model_topk_2_norm_std_noise_False_ep_100_lr_1e-05_2020_log
Timer,2466,0.493463147066032,17.963286713286713,horizon_12,excluding_sp,2020,model_topk_2_norm_std_noise_False_ep_100_lr_1e-05_2020_log
TimesFM,2592,0.5022339530887059,18.88111888111888,horizon_12,excluding_sp,2020,model_topk_2_norm_std_noise_False_ep_100_lr_1e-05_2020_log
Chronos,3980,0.5003513124944576,25.177125506072876,horizon_12,excluding_sp,2021,model_topk_2_norm_std_noise_False_ep_100_lr_1e-05_2021_log
Moirai,2636,0.49672251894550007,16.675101214574898,horizon_12,excluding_sp,2021,model_topk_2_norm_std_noise_False_ep_100_lr_1e-05_2021_log
Time-MoE,2210,0.49834233515672555,13.980263157894736,horizon_12,excluding_sp,2021,model_topk_2_norm_std_noise_False_ep_100_lr_1e-05_2021_log
Timer,2684,0.496353437377337,16.978744939271255,horizon_12,excluding_sp,2021,model_topk_2_norm_std_noise_False_ep_100_lr_1e-05_2021_log
TimesFM,4298,0.5048143401457688,27.188765182186234,horizon_12,excluding_sp,2021,model_topk_2_norm_std_noise_False_ep_100_lr_1e-05_2021_log
Chronos,3143,0.5013668997591937,25.184294871794872,horizon_12,excluding_sp,2022,model_topk_2_norm_std_noise_False_ep_100_lr_1e-05_2022_log
Moirai,2750,0.49940953872420574,22.03525641025641,horizon_12,excluding_sp,2022,model_topk_2_norm_std_noise_False_ep_100_lr_1e-05_2022_log
Time-MoE,2000,0.49949463015794754,16.025641025641026,horizon_12,excluding_sp,2022,model_topk_2_norm_std_noise_False_ep_100_lr_1e-05_2022_log
Timer,2206,0.4977014238793312,17.67628205128205,horizon_12,excluding_sp,2022,model_topk_2_norm_std_noise_False_ep_100_lr_1e-05_2022_log
TimesFM,2381,0.5014317533089703,19.078525641025642,horizon_12,excluding_sp,2022,model_topk_2_norm_std_noise_False_ep_100_lr_1e-05_2022_log
Chronos,2282,0.5075486730474009,30.47542735042735,horizon_12,excluding_sp,2023,model_topk_2_norm_std_noise_False_ep_100_lr_1e-05_2023_log
Moirai,1527,0.49824735803313713,20.392628205128204,horizon_12,excluding_sp,2023,model_topk_2_norm_std_noise_False_ep_100_lr_1e-05_2023_log
Time-MoE,1012,0.4978208669678496,13.514957264957266,horizon_12,excluding_sp,2023,model_topk_2_norm_std_noise_False_ep_100_lr_1e-05_2023_log
Timer,1291,0.4946309014589264,17.240918803418804,horizon_12,excluding_sp,2023,model_topk_2_norm_std_noise_False_ep_100_lr_1e-05_2023_log
TimesFM,1376,0.49606613292856966,18.376068376068375,horizon_12,excluding_sp,2023,model_topk_2_norm_std_noise_False_ep_100_lr_1e-05_2023_log
Chronos,4806,0.48856919035904617,19.918766578249336,horizon_12,excluding_sp,2024,model_topk_2_norm_std_noise_False_ep_100_lr_1e-05_2024_log
