Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,15.8296,5.6503,54.2658,4.3351,5.076677543172506e+18,10.0456,9.4365,2.214877993107456e+17
Time-MoE,25.0789,7.8612,43.9457,3.5488,3.4058128584605696e+18,10.6534,11.339,1.65855799279616e+16
TimesFM,22.7828,4.5132,38.7983,2.2361,2.14292091633664e+17,10.5497,12.6123,488716946636800.0
Timer,28.2267,4.371,50.1871,2.0166,4.684855300325376e+17,12.4135,17.1219,724975956787200.0
Chronos,19.1199,5.2617,43.0621,2.7744,8935822904524800.0,15.2289,11.4408,197339211366400.0
My-MoE,17.6304,7.8612,43.9457,3.5488,3.4058152206925824e+18,10.6533,11.339,1.9694178271232e+16
Mean Foundation Models,21.1295,4.2313,45.8805,2.3635,1.8311247321628672e+18,7.2859,12.3706,4.69585249697792e+16
