Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,17.6656,4.312,7.223665229824e+17,7.6713,9.298652299473715e+18,6.3252,27.6408,3.1664876170510336e+18
Time-MoE,18.8781,7.0063,7.232276102381568e+17,6.0217,5.219280765321216e+18,5.4356,24.5912,0.0
TimesFM,15.6979,4.3177,1.1616141705216e+17,4.2504,83.3333,5.4726,19.551,6.15156019101696e+16
Timer,19.7937,5.4099,1.2860234817077248e+18,4.6543,1.939556765007872e+18,5.9174,15.5457,8.94724701421568e+16
Chronos,27.0835,4.3966,1.351328110477312e+17,4.2244,81.811,6.4459,20.5473,7138521697484800.0
My-MoE,13.838,4.3177,7.232276102381568e+17,6.0217,1.26375117717504e+18,5.4356,19.551,3.604479630901248e+17
Mean Foundation Models,17.3725,4.8107,5.965823390777344e+17,5.051,2.608739728018637e+18,5.9194,21.3055,6.308549432967168e+17
