Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,3.9772,3.194,40.9141,6.3953,27.6563,12.8015,10.2509,11.7828
Time-MoE,11.8515,5.9881,39.4008,4.7848,21.0884,11.5651,9.5813,14.9191
TimesFM,14.176,4.2333,43.1975,5.078,11.7017,9.3672,7.2127,12.0288
Timer,9.0258,8.9659,50.2625,6.8988,12.7674,8.8101,4.6723,11.7659
Chronos,8.6293,3.4888,45.3742,5.0609,26.6451,8.7959,6.336,11.4828
My-MoE,11.8515,5.9881,39.4008,4.7848,14.2682,11.5651,9.5813,11.2946
Mean Foundation Models,5.7141,5.0988,43.8298,4.8273,15.4255,10.2679,6.44,9.3265
