horizon,state,year,experiment,num_epochs,min_loss
horizon_12,excluding_sp,2020,model_topk_2_norm_minmax_noise_True_ep_80_lr_1e-05_2020_log,15,0.1802073075221135
horizon_12,excluding_sp,2021,model_topk_2_norm_minmax_noise_True_ep_80_lr_1e-05_2021_log,18,0.2734882350151355
horizon_12,excluding_sp,2022,model_topk_2_norm_minmax_noise_True_ep_80_lr_1e-05_2022_log,11,0.2000743253872944
horizon_12,excluding_sp,2023,model_topk_2_norm_minmax_noise_True_ep_80_lr_1e-05_2023_log,6,0.1449249856747113
horizon_12,excluding_sp,2024,model_topk_2_norm_minmax_noise_True_ep_80_lr_1e-05_2024_log,6,0.1793186309245916
horizon_24,excluding_sp,2020,model_topk_2_norm_minmax_noise_True_ep_80_lr_1e-05_2020_log,6,0.3241682946681976
horizon_24,excluding_sp,2021,model_topk_2_norm_minmax_noise_True_ep_80_lr_1e-05_2021_log,12,0.2079376876354217
horizon_24,excluding_sp,2022,model_topk_2_norm_minmax_noise_True_ep_80_lr_1e-05_2022_log,7,0.293658041037046
horizon_24,excluding_sp,2023,model_topk_2_norm_minmax_noise_True_ep_80_lr_1e-05_2023_log,15,0.2741145331125993
horizon_24,excluding_sp,2024,model_topk_2_norm_minmax_noise_True_ep_80_lr_1e-05_2024_log,6,0.2095874662582691
horizon_3,excluding_sp,2020,model_topk_2_norm_minmax_noise_True_ep_80_lr_1e-05_2020_log,11,0.0963772202913577
horizon_3,excluding_sp,2021,model_topk_2_norm_minmax_noise_True_ep_80_lr_1e-05_2021_log,16,0.0984582602977752
horizon_3,excluding_sp,2022,model_topk_2_norm_minmax_noise_True_ep_80_lr_1e-05_2022_log,9,0.0715896885555524
horizon_3,excluding_sp,2023,model_topk_2_norm_minmax_noise_True_ep_80_lr_1e-05_2023_log,11,0.0844771518157078
horizon_3,excluding_sp,2024,model_topk_2_norm_minmax_noise_True_ep_80_lr_1e-05_2024_log,6,0.1244470052994214
horizon_6,excluding_sp,2020,model_topk_2_norm_minmax_noise_True_ep_80_lr_1e-05_2020_log,8,0.1375304128114994
horizon_6,excluding_sp,2021,model_topk_2_norm_minmax_noise_True_ep_80_lr_1e-05_2021_log,11,0.1464239381826841
horizon_6,excluding_sp,2022,model_topk_2_norm_minmax_noise_True_ep_80_lr_1e-05_2022_log,10,0.0975531649131041
horizon_6,excluding_sp,2023,model_topk_2_norm_minmax_noise_True_ep_80_lr_1e-05_2023_log,6,0.1026829733298375
horizon_6,excluding_sp,2024,model_topk_2_norm_minmax_noise_True_ep_80_lr_1e-05_2024_log,8,0.1426204116298602
