Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,11.273,8.4675,17.5126,6.5221,67.335,11.2649,19.8942,5.379362356880998e+19
Time-MoE,12.8757,6.71,16.1427,3.1771,208.1582,18.1948,18.0422,1.456275800637571e+20
TimesFM,26.601,6.0397,23.0507,3.2868,171.348,4.7134,21.1641,1.6272318542538342e+19
Timer,42.1368,5.7571,17.6766,6.9953,173.713,7.6536,15.7103,2.8306157198953677e+19
Chronos,15.8419,6.3135,14.8677,2.9356,95.4965,5.154,12.8431,3.91183009979564e+19
My-MoE,31.7316,14.8251,78.4057,3.6464,976.0567,17.1359,29.6332,3.220944271901196e+20
Mean Foundation Models,21.2897,6.1434,15.9554,3.1933,143.2101,8.9507,17.5308,5.6623598135987405e+19
