Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,33.7701,5.659,7.779656262483968e+17,4.8977,3.3378269621387264e+18,12.0963,23.7926,1.4712341752971264e+18
Time-MoE,49.3238,26.6391,7.45417344024576e+17,9.7724,2.8858836597080064e+18,4.297,14.0584,3.524508359904461e+18
TimesFM,61.29,8.4496,6.119396388896768e+17,3.6915,1.8809214419861504e+18,6.5839,14.8569,1.702802464178176e+17
Timer,23.2068,4.8882,5.508769614135296e+17,10.642,4.947477195967693e+18,5.1504,14.8853,1.0720993345536e+17
Chronos,26.5503,3.576,7.259240443936768e+17,4.6999,2.2032110634139648e+18,5.2767,19.3259,0.0
My-MoE,68.5151,32.5571,6.13624125063168e+17,10.4784,1.3699196763557069e+19,9.1567,24.1185,7.326810480050176e+18
Mean Foundation Models,37.5933,8.6058,6.824247766810624e+17,6.2263,3.051064021693235e+18,4.0325,14.8352,9.054465369833472e+17
