horizon,state,year,experiment,num_epochs,min_loss
horizon_12,excluding_sp,2020,model_topk_2_norm_std_noise_False_ep_30_lr_0.0001_2020_log,30,0.1699636429548263
horizon_12,excluding_sp,2021,model_topk_2_norm_std_noise_False_ep_30_lr_0.0001_2021_log,30,0.2548532142088963
horizon_12,excluding_sp,2022,model_topk_2_norm_std_noise_False_ep_30_lr_0.0001_2022_log,30,0.1788257326071079
horizon_12,excluding_sp,2023,model_topk_2_norm_std_noise_False_ep_30_lr_0.0001_2023_log,30,0.1327969517845373
horizon_12,excluding_sp,2024,model_topk_2_norm_std_noise_False_ep_30_lr_0.0001_2024_log,30,0.1453401767290555
horizon_24,excluding_sp,2020,model_topk_2_norm_std_noise_False_ep_30_lr_0.0001_2020_log,22,0.256557081754391
horizon_24,excluding_sp,2021,model_topk_2_norm_std_noise_False_ep_30_lr_0.0001_2021_log,30,0.1789258110981721
horizon_24,excluding_sp,2022,model_topk_2_norm_std_noise_False_ep_30_lr_0.0001_2022_log,30,0.2583752836172397
horizon_24,excluding_sp,2023,model_topk_2_norm_std_noise_False_ep_30_lr_0.0001_2023_log,30,0.253349536886582
horizon_24,excluding_sp,2024,model_topk_2_norm_std_noise_False_ep_30_lr_0.0001_2024_log,30,0.1709897300371756
horizon_3,excluding_sp,2020,model_topk_2_norm_std_noise_False_ep_30_lr_0.0001_2020_log,17,0.0894726818570723
horizon_3,excluding_sp,2021,model_topk_2_norm_std_noise_False_ep_30_lr_0.0001_2021_log,30,0.0885026661249307
horizon_3,excluding_sp,2022,model_topk_2_norm_std_noise_False_ep_30_lr_0.0001_2022_log,30,0.0655285097085512
horizon_3,excluding_sp,2023,model_topk_2_norm_std_noise_False_ep_30_lr_0.0001_2023_log,30,0.0739244738450417
horizon_3,excluding_sp,2024,model_topk_2_norm_std_noise_False_ep_30_lr_0.0001_2024_log,30,0.098716629239229
horizon_6,excluding_sp,2020,model_topk_2_norm_std_noise_False_ep_30_lr_0.0001_2020_log,30,0.1253214358137204
horizon_6,excluding_sp,2021,model_topk_2_norm_std_noise_False_ep_30_lr_0.0001_2021_log,24,0.1324213708822544
horizon_6,excluding_sp,2022,model_topk_2_norm_std_noise_False_ep_30_lr_0.0001_2022_log,30,0.0896965563297271
horizon_6,excluding_sp,2023,model_topk_2_norm_std_noise_False_ep_30_lr_0.0001_2023_log,30,0.0883147607629115
horizon_6,excluding_sp,2024,model_topk_2_norm_std_noise_False_ep_30_lr_0.0001_2024_log,30,0.1199792199409925
