Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,40.5576,6.8851,74.0595,4.0038,6.098771096947917e+18,14.2088,13.0819,1.971977728294912e+17
Time-MoE,40.8907,7.1074,81.4536,4.9879,4.4793283376840704e+18,8.2457,7.9198,1.69533365026816e+16
TimesFM,42.6661,5.3473,78.4589,2.9847,5.56836772118528e+16,15.3961,8.0049,0.0
Timer,43.0814,4.6522,54.9517,2.7404,1.057386588536832e+18,10.7329,15.6168,651100264857600.0
Chronos,39.3101,4.8824,71.2981,3.8208,0.0,16.1206,11.4371,107583340544000.0
My-MoE,26.4177,34.2762,44.5605,25.8733,3.5827665847975936e+18,22.558,8.8541,3.1170171502592e+16
Mean Foundation Models,41.3012,5.1355,70.9566,3.574,2.3156932504190976e+18,8.7609,10.7435,4.16153339953152e+16
