Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,14.5302,11.4625,20.4959,4.4753,18.7471,11.0236,10.557,4.529741482688512e+17
Time-MoE,17.5688,10.7066,8.6896,2.2285,39.3538,11.8263,4.9642,2.1365331993821184e+18
TimesFM,21.7714,8.8995,13.2468,2.0401,34.2392,5.0562,8.2999,2541475384524800.0
Timer,29.0626,7.9468,17.8524,2.7015,37.4419,3.1723,14.1695,2.506743435231232e+17
Chronos,13.5698,8.6465,29.6694,3.0321,21.052,5.1506,6.3507,0.0
My-MoE,42.5143,17.5416,25.6049,8.4906,255.6096,26.0713,4.2189,2.1354981122637824e+19
Mean Foundation Models,19.3006,9.46,17.4675,2.7495,29.5366,2.3535,7.9971,3.540664469946368e+17
