Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,4.2111,2.8426,37.7054,6.9569,20.2542,13.169,9.5839,10.3252
Time-MoE,11.8515,5.9881,39.4008,4.7848,21.0884,11.5651,9.5813,14.9191
TimesFM,14.176,4.2333,43.1975,5.078,11.7017,9.3672,7.2127,12.0288
Timer,36.6433,3.5553,50.9706,6.1806,30.73,9.7947,5.1027,12.5449
Chronos,8.6293,3.4888,45.3742,5.0609,26.6451,8.7959,6.336,11.4828
My-MoE,16.9714,2.9907,37.4627,5.2015,9.9191,10.051,5.2289,11.3756
Mean Foundation Models,14.7863,3.6353,43.3297,4.8523,14.3049,10.5384,6.4169,10.2263
