Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,28.6556,10.2062,183.9949,5.0459,3.859605702657966e+19,8.8093,33.3117,2.2214584467193856e+18
Time-MoE,14.2726,3.6528,178.288,3.402,5.098536349728768e+18,8.1376,12.992,3.5053702003818496e+18
TimesFM,18.3049,5.4797,156.3696,3.0229,2.480379046920192e+18,7.4865,19.9264,4.592877501939712e+17
Timer,24.3863,9.5495,244.57,2.7869,3.2120445499080704e+18,5.9254,13.6032,9.883991058415616e+17
Chronos,19.5628,6.1381,170.1964,5.1646,0.0,7.2811,13.4761,6.376726670082048e+17
My-MoE,21.5053,8.0034,208.0647,3.4438,3.0499353042878464e+18,9.6493,20.5061,1.791233827536896e+18
Mean Foundation Models,19.8456,6.3715,179.3781,2.9946,8.987103102763008e+18,7.4655,18.5983,1.5600481933983744e+18
