horizon,state,year,experiment,num_epochs,min_loss
horizon_12,excluding_sp,2020,model_topk_2_norm_minmax_noise_True_ep_100_lr_1e-05_2020_log,26,0.1778782915610533
horizon_12,excluding_sp,2021,model_topk_2_norm_minmax_noise_True_ep_100_lr_1e-05_2021_log,23,0.2725842320002042
horizon_12,excluding_sp,2022,model_topk_2_norm_minmax_noise_True_ep_100_lr_1e-05_2022_log,13,0.1993023661466745
horizon_12,excluding_sp,2023,model_topk_2_norm_minmax_noise_True_ep_100_lr_1e-05_2023_log,13,0.1435165840845841
horizon_12,excluding_sp,2024,model_topk_2_norm_minmax_noise_True_ep_100_lr_1e-05_2024_log,18,0.1716357698807349
horizon_24,excluding_sp,2020,model_topk_2_norm_minmax_noise_True_ep_100_lr_1e-05_2020_log,14,0.2971704785640423
horizon_24,excluding_sp,2021,model_topk_2_norm_minmax_noise_True_ep_100_lr_1e-05_2021_log,34,0.2178988399413916
horizon_24,excluding_sp,2022,model_topk_2_norm_minmax_noise_True_ep_100_lr_1e-05_2022_log,30,0.2997073645775134
horizon_24,excluding_sp,2023,model_topk_2_norm_minmax_noise_True_ep_100_lr_1e-05_2023_log,17,0.2838342625361222
horizon_24,excluding_sp,2024,model_topk_2_norm_minmax_noise_True_ep_100_lr_1e-05_2024_log,21,0.2030251519038127
horizon_3,excluding_sp,2020,model_topk_2_norm_minmax_noise_True_ep_100_lr_1e-05_2020_log,12,0.0993199801215758
horizon_3,excluding_sp,2021,model_topk_2_norm_minmax_noise_True_ep_100_lr_1e-05_2021_log,16,0.098600502197559
horizon_3,excluding_sp,2022,model_topk_2_norm_minmax_noise_True_ep_100_lr_1e-05_2022_log,13,0.0712794309052137
horizon_3,excluding_sp,2023,model_topk_2_norm_minmax_noise_True_ep_100_lr_1e-05_2023_log,25,0.083402418746398
horizon_3,excluding_sp,2024,model_topk_2_norm_minmax_noise_True_ep_100_lr_1e-05_2024_log,11,0.1198650449514389
horizon_6,excluding_sp,2020,model_topk_2_norm_minmax_noise_True_ep_100_lr_1e-05_2020_log,17,0.1412223984415714
horizon_6,excluding_sp,2021,model_topk_2_norm_minmax_noise_True_ep_100_lr_1e-05_2021_log,13,0.1431237493570034
horizon_6,excluding_sp,2022,model_topk_2_norm_minmax_noise_True_ep_100_lr_1e-05_2022_log,11,0.1012778396789844
horizon_6,excluding_sp,2023,model_topk_2_norm_minmax_noise_True_ep_100_lr_1e-05_2023_log,11,0.1008241572059117
horizon_6,excluding_sp,2024,model_topk_2_norm_minmax_noise_True_ep_100_lr_1e-05_2024_log,14,0.1424602189889321
