Epoch,Train Loss
1,0.14855461968825415
2,0.14331203584487623
3,0.13776407505457217
4,0.13509995891497686
5,0.13490335528667158
6,0.13257851337011045
7,0.13138404717812172
8,0.13144598672023186
9,0.13178522540972784
10,0.13179416152147147
11,0.13205413692272627
12,0.13196559364979082
13,0.12887524354916352
14,0.1286457203901731
15,0.13033191859722137
16,0.1304623564848533
17,0.1296440689609601
18,0.12840568446196043
19,0.1290896746974725
20,0.1299197547710859
21,0.13053779762524825
22,0.1291683241724968
23,0.12968818384867448
24,0.12928129274111527
25,0.1286176901597243
26,0.12891712612830675
27,0.13011171726080087
28,0.13049967243121222
