Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,16.8186,4.4593,1.0877338610827264e+18,4.1763,1.1739705552089907e+19,17.011,35.4911,1.181173988458496e+19
Time-MoE,15.072,32.9248,7.494640622108672e+17,4.5169,9.37904893329408e+16,9.284,35.3339,3.610035707969536e+17
TimesFM,15.3366,5.7569,1.0471369712074752e+18,3.9009,6624159517900800.0,7.1044,26.9524,1.80568964726784e+16
Timer,16.2367,6.8866,1.1625015107649536e+18,4.3465,1.449484890406912e+17,7.0515,36.5996,5.812329312681984e+17
Chronos,19.487,4.4749,1.2157569577517056e+18,5.18,8.0071243071488e+16,8.1249,24.4047,9686198150758400.0
My-MoE,15.072,5.7569,1.0471369712074752e+18,3.9009,6624159517900800.0,7.7174,30.54,3.610061746208768e+17
Mean Foundation Models,13.5974,8.9555,1.052518779977728e+18,3.8862,2.3840156574285824e+18,9.2682,31.2736,2.548936603389133e+18
