Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Moirai,21.5784,5.7006,147.4407,10.4695,44.3819,10.5875,15.9557,39.5516
Time-MoE,39.7271,11.0218,44.7268,3.869,75.268,11.116,8.6182,176.9898
TimesFM,36.6812,3.7515,41.2454,3.6198,25.1073,5.5695,14.8681,35.1107
Timer,34.0867,3.9018,41.2267,5.9536,54.0378,9.0057,15.237,122.5066
Chronos,28.8141,3.532,34.017,3.8786,23.7769,4.8208,19.0981,31.7587
My-MoE,39.7271,3.7515,39.5574,3.6198,75.2681,5.5695,14.8681,176.99
Mean Foundation Models,31.7292,4.2209,59.0293,4.0424,41.587,7.764,14.3313,70.4363
