Modelo,Etanolhidratado,Gasolinac,Gasolinadeaviacao,Glp,Oleocombustivel,Oleodiesel,Querosenedeaviacao,Queroseneiluminante
Time-MoE,12.2735,16.6431,23.151,3.4033,91.5342,19.3099,109.408,1.1182358813002957e+19
Timer,22.6685,17.8893,18.8723,2.9944,114.7117,4.7937,144.3143,6.526801954209792e+18
TimesFM,17.539,16.0056,10.1101,3.1585,15.1163,4.0275,144.1082,97.5515
Morai,42.2776,16.4782,17.3804,8.9578,21.686,9.7724,136.8899,1.0792778650458522e+19
Chronos,37.3024,16.4285,9.143,3.3939,24.6819,4.1561,144.3486,4.5138113416134656e+18
My-MoE,22.1588,16.6251,19.3581,3.2576,58.5751,4.1532,141.5769,4.527766119854899e+18
