Epoch,Train Loss
1,0.10465155312648186
2,0.10359283880545543
3,0.10298864142252849
4,0.10254865999405201
5,0.10048462794377254
6,0.09909944465527168
7,0.10233291811667956
8,0.09959062532736705
9,0.09747631503985478
10,0.09668387243380913
11,0.0983448842397103
12,0.09813789335580972
13,0.09834448534708756
14,0.10028577481324856
15,0.09669635616816007
16,0.09627387328789784
17,0.09806893364741252
18,0.0958904165488023
19,0.09523398085282399
20,0.09571068504681954
21,0.09486732975794719
22,0.09510387136385991
23,0.0950689808680461
24,0.09528130780045803
25,0.09443865945706001
26,0.09492647418609032
27,0.09644482456720792
28,0.09394805076030585
29,0.0963849018399532
30,0.09197704723248115
