Modelo,Tempo (s)
Time-MoE200M,5.1443
Timer,1.2696
TimesFM,4.5494
Moirai-Small,0.823
Chronos-Bolt-Small,1.3028
My-MoE,19.8708
AutoETS,0.1462
AutoARIMA,3.2659
NBEATS,8.9051
RandomForest,4.5632
XGBRegressor,1.3255
