Epoch,Train Loss
1,0.09812296468477982
2,0.09325392372333087
3,0.09367757691786839
4,0.09269643288392287
5,0.09120222295706089
6,0.09129660519269797
7,0.09120161029008719
8,0.09377503853577834
9,0.09101568219753411
10,0.09188311948226048
11,0.09185003775816697
12,0.0916845895923101
13,0.09182306894889244
14,0.09077994640056904
15,0.09145838308792847
16,0.09050612896680832
17,0.09309588372707367
18,0.09143999448189369
19,0.0912035250893006
20,0.0924186437175824
21,0.09066435923943153
22,0.0917856521331347
23,0.09077117133599061
24,0.0900990619109227
25,0.09137393476871344
26,0.09261175359670933
27,0.09175199900682156
28,0.09033209314713112
29,0.09090692836504716
30,0.0930574805690692
31,0.09037806494877888
32,0.09038433661827674
33,0.09183771220537332
34,0.0914760037110402
