horizon,state,year,experiment,num_epochs,min_loss
horizon_12,excluding_sp,2020,model_topk_1_norm_minmax_noise_False_ep_30_lr_0.0001_2020_log,30,0.1792416853400377
horizon_12,excluding_sp,2021,model_topk_1_norm_minmax_noise_False_ep_30_lr_0.0001_2021_log,12,0.2704896009885348
horizon_12,excluding_sp,2022,model_topk_1_norm_minmax_noise_False_ep_30_lr_0.0001_2022_log,30,0.1964666430766765
horizon_12,excluding_sp,2023,model_topk_1_norm_minmax_noise_False_ep_30_lr_0.0001_2023_log,15,0.1458738904732924
horizon_12,excluding_sp,2024,model_topk_1_norm_minmax_noise_False_ep_30_lr_0.0001_2024_log,30,0.1622362354627022
horizon_24,excluding_sp,2020,model_topk_1_norm_minmax_noise_False_ep_30_lr_0.0001_2020_log,14,0.2852465349894303
horizon_24,excluding_sp,2021,model_topk_1_norm_minmax_noise_False_ep_30_lr_0.0001_2021_log,17,0.2084437929666959
horizon_24,excluding_sp,2022,model_topk_1_norm_minmax_noise_False_ep_30_lr_0.0001_2022_log,14,0.2938696615971051
horizon_24,excluding_sp,2023,model_topk_1_norm_minmax_noise_False_ep_30_lr_0.0001_2023_log,12,0.2727100115555983
horizon_24,excluding_sp,2024,model_topk_1_norm_minmax_noise_False_ep_30_lr_0.0001_2024_log,15,0.2127791723379722
horizon_3,excluding_sp,2020,model_topk_1_norm_minmax_noise_False_ep_30_lr_0.0001_2020_log,20,0.0966084519257912
horizon_3,excluding_sp,2021,model_topk_1_norm_minmax_noise_False_ep_30_lr_0.0001_2021_log,12,0.097763679921627
horizon_3,excluding_sp,2022,model_topk_1_norm_minmax_noise_False_ep_30_lr_0.0001_2022_log,12,0.0730911636581787
horizon_3,excluding_sp,2023,model_topk_1_norm_minmax_noise_False_ep_30_lr_0.0001_2023_log,30,0.0842425387639265
horizon_3,excluding_sp,2024,model_topk_1_norm_minmax_noise_False_ep_30_lr_0.0001_2024_log,17,0.1239947241086226
horizon_6,excluding_sp,2020,model_topk_1_norm_minmax_noise_False_ep_30_lr_0.0001_2020_log,16,0.1430030808998988
horizon_6,excluding_sp,2021,model_topk_1_norm_minmax_noise_False_ep_30_lr_0.0001_2021_log,12,0.149785687143986
horizon_6,excluding_sp,2022,model_topk_1_norm_minmax_noise_False_ep_30_lr_0.0001_2022_log,15,0.0961237142865474
horizon_6,excluding_sp,2023,model_topk_1_norm_minmax_noise_False_ep_30_lr_0.0001_2023_log,12,0.1012215694555869
horizon_6,excluding_sp,2024,model_topk_1_norm_minmax_noise_False_ep_30_lr_0.0001_2024_log,30,0.1452983892880953
