Modelo,Tempo (s)
Time-MoE200M,5.2238
Timer,1.4178
TimesFM,4.6346
Moirai-Small,0.6336
Chronos-Bolt-Small,1.2018
My-MoE,46.7233
AutoETS,0.1834
AutoARIMA,3.5455
NBEATS,7.9932
RandomForest,4.4811
XGBRegressor,1.2561
